max_depth,min_samples_split,min_samples_leaf,criterion,fold,precision,recall,f1,confusion_matrix
8,2,4,gini,1,1.0,0.9977973568281938,0.9988974641675854,"[[450   0   2   3   2   0  12   0   6   3]
 [  1 453   1   3   5   2   0   6   2   5]
 [  3   7 431   4   3   6   1   4  10   9]
 [  1   4   7 437   0   6   2   4  12   6]
 [  4   5   2   4 446   3   1   4   1   8]
 [  7   0   0  10   3 426   8   5  15   5]
 [  6   0   0   2   9   6 444   0  10   1]
 [  1   8   2   0   3   0   2 454   5   4]
 [  6   3   3  17   3   4   7   1 429   6]
 [  9   1   5   8   8   4   2   7   8 426]]"
8,2,4,gini,2,0.9978165938864629,1.0,0.9989071038251366,"[[451   1   0   2   2   3   6   1   8   4]
 [  0 457   4   3   3   2   0   9   1   0]
 [  2   3 442   8   1   2   7   3  10   1]
 [  0  13   1 441   0   9   5   2   6   2]
 [  4  11   0   3 435   3   5   2   3  12]
 [  3   1   0  16   3 424  18   2   4   7]
 [  8   0   3   3   2  13 438   0  11   0]
 [  1  11   0   2   0   4   1 453   2   4]
 [  3   3   2  22   0  15  17   0 416   1]
 [  9   4   1   7   3  15   9   7   5 418]]"
8,2,4,gini,3,0.9978448275862069,0.9978448275862069,0.9978448275862069,"[[457   1   0   3   2   4   2   1   5   3]
 [  1 463   5   2   2   1   0   4   0   1]
 [  1   5 448   2   2   3   1   9   5   3]
 [  3  10   3 427   2  15   0   3   9   6]
 [ 11   9   0   3 440   5   0   4   1   6]
 [  0   6   1  27   0 429   3   2   4   6]
 [  8   2   3   8   1  12 426   2  15   2]
 [  3  15   1   5   2   3   1 446   1   1]
 [ 10   3  10  13   0  10  13   1 407  11]
 [ 10   2   1   7   7   5   1   5   3 437]]"
8,2,4,gini,4,0.9978448275862069,0.9978448275862069,0.9978448275862069,"[[445   1   3   0   2   2  13   2   8   3]
 [  1 463   1   3   1   1   0   8   0   0]
 [  1   9 445   5   4   3   1   5   3   2]
 [  0   9   5 432   0  17   2   1   5   7]
 [  3  13   1   4 433   1  10   6   1   7]
 [  4   4   2  19   1 429   8   3   6   2]
 [ 13   3   2   2   6  14 419   0  17   3]
 [  2  16   3   3   2   5   1 438   1   7]
 [  4   1   6   9   1   9   9   5 430   4]
 [ 11   5   3  11   6   6   3   2   8 424]]"
8,2,4,gini,5,0.9977924944812362,1.0,0.9988950276243094,"[[458   1   4   0   3   1   3   0   5   4]
 [  0 452   7   4   2   1   0  10   1   1]
 [  3   4 451   6   3   1   4   2   3   1]
 [  4  10   1 419   0  17   3   2  14   8]
 [ 15  13   1   2 431   1   6   1   4   4]
 [  5   4   2  16   0 430  11   0   5   6]
 [  5   2   2   1   7  12 432   1  15   1]
 [  2  18   4   6   2   3   1 439   0   4]
 [  6   4   3  15   1   5  10   0 432   2]
 [ 11   3   4  13  10   2   5   4   2 425]]"
8,2,4,entropy,1,0.9914163090128756,1.0,0.9956896551724138,"[[446   4   2   1   5   5   5   0   3   7]
 [  0 462   2   4   6   1   0   0   2   1]
 [  2  11 427  20   3   4   0   2   6   3]
 [  1   5   2 441   4  13   1   2   7   3]
 [  2   8   0   7 444   2   3   0   3   9]
 [  0   2   1  11   3 443   5   0   6   8]
 [ 10   3   0   3   5   6 439   0   6   6]
 [  0  18   1   6   3   4   0 445   0   2]
 [  4   2   2  17   3  10   6   0 431   4]
 [  3   4   2   7   5   3   1   3   5 445]]"
8,2,4,entropy,2,1.0,0.9978354978354979,0.9989165763813651,"[[454   0   2   2   5   1   3   2   6   3]
 [  1 461   3   2   2   2   0   6   0   2]
 [  1   7 452   7   1   5   0   1   3   2]
 [  1   9   3 448   0   5   1   1   8   3]
 [  3   8   2   3 444   2   5   4   2   5]
 [  4   1   0  17   3 420  14   0  11   8]
 [ 10   0   2   3   2  14 436   0  10   1]
 [  3  17   0   0   2   3   0 446   2   5]
 [  5   4   5  15   0  12  12   0 419   7]
 [  8   2   0  18   6   6   2   4   6 426]]"
8,2,4,entropy,3,1.0,0.9978213507625272,0.9989094874591058,"[[453   0   0   5   2   2   7   3   4   2]
 [  1 458   7   2   2   2   2   3   0   2]
 [  0   7 450   8   0   1   2   0   8   3]
 [  1   7   5 423   1  26   1   3   9   2]
 [  3   5   0   7 449   3   3   6   0   3]
 [  2   2   2  11   1 448   2   1   4   5]
 [  2   0   5   2   2  13 433   1  18   3]
 [  0  25   1   5   1   3   0 438   1   4]
 [  5   1   1  13   0  16   8   0 426   8]
 [  8   2   3  12   7   7   2   4   2 431]]"
8,2,4,entropy,4,0.9978213507625272,0.9978213507625272,0.9978213507625272,"[[445   1   5   0   1   1  10   0   8   8]
 [  1 458   4   3   2   1   0   9   0   0]
 [  4   8 449   5   2   2   2   3   1   2]
 [  1  10   3 430   3  15   3   0   8   5]
 [  1   9   3   4 444   0   5   4   3   6]
 [  2   2   3  12   1 427   9   2   9  11]
 [ 10   1   1   3   3  17 422   1  18   3]
 [  3  14   3   4   2   3   0 442   0   7]
 [  8   2   7  11   0   7  12   4 422   5]
 [  5   2   2  12   8   4   1   2   5 438]]"
8,2,4,entropy,5,0.9977876106194691,1.0,0.9988925802879292,"[[446   1   3   1   4   4   4   1   8   7]
 [  0 451   6   8   1   0   2   9   1   0]
 [  3   7 442   8   2   2   1   2  10   1]
 [  2   4   4 429   1  17   3   1  12   5]
 [  5   8   2   1 441   3   4   2   6   6]
 [  2   4   2   7   1 437  13   0   7   6]
 [  2   0   4   1   4  17 433   0  16   1]
 [  2  14   0   8   4   1   1 446   0   3]
 [  4   4   2  11   3   6   9   0 439   0]
 [  5   2   2  21  11   4   1   6   8 419]]"
8,5,1,gini,1,1.0,0.9977973568281938,0.9988974641675854,"[[452   0   2   3   2   0  11   0   6   2]
 [  1 453   1   3   6   2   0   6   2   4]
 [  3   9 430   5   4   6   1   4   8   8]
 [  1   5   8 436   0   8   2   3  11   5]
 [  4   5   2   5 447   3   1   4   1   6]
 [  4   0   0   7   4 428  10   5  16   5]
 [  5   0   0   3   8   6 445   0  10   1]
 [  2   8   2   0   3   1   2 453   4   4]
 [  6   3   3  17   3   4   7   1 429   6]
 [ 10   0   5   9   7   6   2   5   8 426]]"
8,5,1,gini,2,0.9978165938864629,1.0,0.9989071038251366,"[[452   1   0   2   2   3   5   2   8   3]
 [  0 457   4   3   3   3   0   8   1   0]
 [  2   3 443   6   1   2   7   3  11   1]
 [  1  13   1 441   1   9   4   2   6   1]
 [  4  10   0   5 438   4   4   2   3   8]
 [  3   1   0  18   2 427  19   1   2   5]
 [  8   0   4   3   2  13 438   0  10   0]
 [  0   9   0   5   0   4   2 455   2   1]
 [  2   3   2  22   2  14  17   0 416   1]
 [  9   3   3   9   2  15   9   5   5 418]]"
8,5,1,gini,3,0.9978448275862069,0.9978448275862069,0.9978448275862069,"[[457   1   0   4   2   4   2   0   4   4]
 [  1 463   6   2   2   1   0   3   0   1]
 [  2   4 450   1   2   2   1   9   5   3]
 [  3  10   3 425   2  15   2   4   8   6]
 [ 10   7   0   3 442   5   0   4   1   7]
 [  1   5   1  27   0 428   4   2   4   6]
 [  8   2   2   8   2  11 428   1  15   2]
 [  3  12   0   6   1   3   1 448   1   3]
 [ 10   3  10  13   0   9  13   1 408  11]
 [  9   3   1   7   7   3   0   4   4 440]]"
8,5,1,gini,4,0.9978448275862069,0.9978448275862069,0.9978448275862069,"[[447   1   3   0   3   2  11   2   8   2]
 [  1 463   1   3   1   1   0   8   0   0]
 [  0   7 446   5   4   4   1   5   4   2]
 [  1   9   4 433   0  17   2   1   4   7]
 [  4  13   1   5 433   1   9   5   1   7]
 [  5   4   2  20   1 429   7   2   6   2]
 [ 12   3   1   3   5  14 421   0  17   3]
 [  2  15   3   2   2   5   1 440   1   7]
 [  5   2   3  10   3   6  12   5 429   3]
 [ 10   5   1  13   8   4   4   1   8 425]]"
8,5,1,gini,5,1.0,1.0,1.0,"[[456   0   3   0   4   3   4   0   5   4]
 [  0 454   7   4   2   0   0   9   1   1]
 [  3   3 452   6   3   1   4   2   3   1]
 [  4   8   1 419   0  18   3   1  14  10]
 [ 15  11   1   2 432   1   6   1   6   3]
 [  5   4   3  16   0 429  11   0   5   6]
 [  7   1   2   1   5  10 434   0  17   1]
 [  2  15   4   6   2   4   1 442   0   3]
 [  6   4   2  15   1   5  10   0 433   2]
 [ 12   3   3  11   9   2   5   2   3 429]]"
8,5,1,entropy,1,0.9913978494623656,1.0,0.9956803455723542,"[[444   4   1   2   5   6   6   0   3   7]
 [  0 461   2   4   7   1   0   0   2   1]
 [  2  11 427  18   3   4   1   2   7   3]
 [  1   5   1 441   4  14   1   3   7   2]
 [  2   7   0   7 444   3   3   0   3   9]
 [  0   2   2   9   3 446   4   0   6   7]
 [ 11   3   0   3   2   5 441   0   7   6]
 [  0  18   1   6   2   5   0 445   0   2]
 [  4   2   4  17   4   9   6   0 431   2]
 [  3   3   1   6   6   5   1   4   6 443]]"
8,5,1,entropy,2,1.0,0.9978401727861771,0.9989189189189189,"[[454   0   2   2   5   1   3   2   6   3]
 [  1 462   3   1   1   3   0   6   0   2]
 [  1   8 452   6   1   5   0   1   3   2]
 [  1   9   3 447   0   4   1   0   8   6]
 [  3   8   2   3 443   1   7   4   2   5]
 [  4   1   0  19   2 422  13   0  12   5]
 [  8   0   2   5   2  16 434   0  10   1]
 [  4  16   0   1   1   5   0 444   2   5]
 [  5   4   5  15   0   9  14   0 420   7]
 [  9   2   0  18   6   5   1   5   7 425]]"
8,5,1,entropy,3,1.0,0.9978213507625272,0.9989094874591058,"[[453   0   0   4   3   2   6   3   5   2]
 [  1 458   7   2   2   2   2   4   0   1]
 [  0   7 450   8   2   1   2   0   8   1]
 [  1   9   5 421   2  25   2   2   9   2]
 [  3   5   0   8 449   3   3   7   0   1]
 [  2   2   2  11   1 447   3   1   4   5]
 [  3   0   6   1   2  11 435   1  17   3]
 [  0  21   1   4   1   2   0 445   1   3]
 [  5   1   2  12   1  16   8   0 426   7]
 [  8   2   4  12   7   7   2   4   2 430]]"
8,5,1,entropy,4,0.9978260869565218,1.0,0.9989118607181718,"[[444   1   5   0   1   1  10   0   8   9]
 [  0 459   4   4   2   1   0   8   0   0]
 [  3   8 448   6   2   2   1   3   4   1]
 [  2   9   3 432   2  14   3   0   8   5]
 [  1   9   3   4 446   0   3   4   3   6]
 [  3   2   2  12   1 430   8   2   9   9]
 [ 10   0   1   3   3  15 424   1  19   3]
 [  3  15   3   4   2   3   0 441   0   7]
 [  8   2   5  11   0   7  12   4 424   5]
 [  8   2   2  12   9   4   1   1   5 435]]"
8,5,1,entropy,5,0.9977876106194691,1.0,0.9988925802879292,"[[446   1   3   1   4   3   5   1   9   6]
 [  0 451   6   8   1   0   2   9   1   0]
 [  3   4 446   7   2   2   1   2  10   1]
 [  2   4   3 431   1  14   4   1  12   6]
 [  5   6   2   1 443   3   3   3   6   6]
 [  1   4   1   8   2 443   7   0   8   5]
 [  2   0   4   1   3  18 433   0  15   2]
 [  2  13   1   8   3   1   1 446   0   4]
 [  4   4   2  11   2   7   7   1 440   0]
 [  4   2   1  20  11   5   1   6   8 421]]"
8,5,2,gini,1,1.0,0.9956140350877193,0.9978021978021978,"[[452   0   2   3   2   0  11   0   6   2]
 [  2 454   1   2   7   1   0   6   2   3]
 [  3   9 432   5   3   6   1   2   8   9]
 [  2   6   7 436   0   6   2   4  10   6]
 [  4   5   2   5 446   3   1   4   1   7]
 [  5   0   1  11   4 426   7   5  16   4]
 [  4   0   0   3   8   6 446   0  10   1]
 [  2   9   2   0   3   0   2 453   4   4]
 [  5   3   3  17   4   5   7   0 429   6]
 [  9   1   5   8   9   5   2   6   8 425]]"
8,5,2,gini,2,0.9978165938864629,1.0,0.9989071038251366,"[[452   1   0   2   2   3   5   2   8   3]
 [  0 457   4   3   3   3   0   8   1   0]
 [  2   3 443   6   1   2   7   3  11   1]
 [  1  13   1 441   1   9   4   2   6   1]
 [  4  10   0   5 438   4   4   2   3   8]
 [  3   1   0  18   2 427  19   1   2   5]
 [  8   0   4   3   2  13 438   0  10   0]
 [  0  11   0   5   0   5   2 452   2   1]
 [  2   3   2  22   2  14  17   0 416   1]
 [  9   3   3   9   2  15   9   5   5 418]]"
8,5,2,gini,3,0.9978448275862069,0.9978448275862069,0.9978448275862069,"[[457   1   0   4   2   4   2   0   4   4]
 [  1 463   5   2   2   1   0   3   0   2]
 [  2   5 449   1   2   4   1   9   5   1]
 [  3  10   3 425   2  15   2   4   8   6]
 [ 10   8   0   3 442   4   0   4   1   7]
 [  1   5   1  27   0 428   4   2   4   6]
 [  8   2   2   8   2  11 428   1  15   2]
 [  3  12   0   6   2   3   1 447   1   3]
 [ 10   3  10  13   0   9  13   1 408  11]
 [  9   3   1   7   7   7   0   4   4 436]]"
8,5,2,gini,4,0.9978448275862069,0.9978448275862069,0.9978448275862069,"[[447   1   3   0   3   2  11   2   8   2]
 [  1 463   1   3   1   1   0   8   0   0]
 [  0   8 445   5   4   4   1   5   4   2]
 [  1   9   4 433   0  17   2   1   4   7]
 [  4  13   1   5 433   1   9   5   1   7]
 [  5   4   2  20   1 429   7   2   6   2]
 [ 12   3   1   3   5  14 421   0  17   3]
 [  2  17   3   2   2   4   1 439   1   7]
 [  4   1   4  11   3   6  12   5 428   4]
 [ 10   6   1  13   8   4   4   1   8 424]]"
8,5,2,gini,5,1.0,1.0,1.0,"[[456   0   3   0   4   3   4   0   5   4]
 [  0 453   7   4   2   0   0  10   1   1]
 [  3   4 452   6   3   1   3   2   3   1]
 [  4   8   1 419   0  19   3   1  14   9]
 [ 15  11   1   2 432   1   6   1   6   3]
 [  5   4   3  17   0 429  11   0   4   6]
 [  7   1   2   1   5  10 434   0  17   1]
 [  2  15   4   6   2   8   1 438   0   3]
 [  6   4   2  15   1   5  10   0 433   2]
 [ 13   3   3  11   9   4   5   2   3 426]]"
8,5,2,entropy,1,0.9913978494623656,1.0,0.9956803455723542,"[[445   4   1   2   5   5   6   0   3   7]
 [  0 461   2   4   7   1   0   0   2   1]
 [  2  11 427  18   3   4   1   2   7   3]
 [  1   5   1 441   4  14   1   3   7   2]
 [  2   7   0   7 444   3   3   0   3   9]
 [  0   2   2   9   4 445   4   0   6   7]
 [ 11   3   0   3   5   5 438   0   7   6]
 [  0  18   1   6   2   5   0 445   0   2]
 [  4   2   4  17   4   9   6   0 431   2]
 [  3   3   1   6   7   4   1   4   6 443]]"
8,5,2,entropy,2,1.0,0.9978401727861771,0.9989189189189189,"[[454   0   2   2   5   1   3   2   6   3]
 [  1 462   3   1   1   3   0   6   0   2]
 [  1   8 452   6   1   5   0   1   3   2]
 [  1   9   3 447   0   4   1   0   8   6]
 [  3   9   2   3 442   1   7   4   2   5]
 [  4   1   0  19   2 422  13   0  12   5]
 [  8   0   2   5   2  15 435   0  10   1]
 [  4  16   0   1   1   5   0 444   2   5]
 [  5   4   5  15   0   9  14   0 420   7]
 [  9   2   0  18   6   5   1   7   7 423]]"
8,5,2,entropy,3,1.0,0.9978213507625272,0.9989094874591058,"[[453   0   0   4   3   2   6   3   5   2]
 [  1 458   7   2   2   2   2   4   0   1]
 [  0   7 450   8   2   1   2   0   8   1]
 [  1   9   5 421   2  25   2   2   9   2]
 [  3   5   0   8 449   3   3   7   0   1]
 [  2   2   2  12   1 446   3   1   4   5]
 [  3   0   6   1   2  11 435   1  17   3]
 [  0  21   1   4   1   2   0 445   1   3]
 [  5   1   3  12   1  16   8   0 425   7]
 [  8   2   4  12   7   7   2   4   2 430]]"
8,5,2,entropy,4,0.9978260869565218,1.0,0.9989118607181718,"[[444   1   5   0   1   1  10   0   8   9]
 [  0 459   4   4   2   1   0   8   0   0]
 [  3   8 448   6   2   2   1   3   4   1]
 [  2   9   3 432   2  14   3   0   8   5]
 [  1   9   3   4 446   0   3   4   3   6]
 [  3   2   2  13   1 431   8   2   9   7]
 [ 10   0   1   3   3  15 424   1  19   3]
 [  3  15   3   4   2   3   0 441   0   7]
 [  8   2   5  11   0   7  12   4 424   5]
 [  8   2   2  12   9   4   1   1   5 435]]"
8,5,2,entropy,5,0.9977876106194691,1.0,0.9988925802879292,"[[446   1   3   1   4   3   5   1   9   6]
 [  0 451   6   8   1   0   2   9   1   0]
 [  3   4 446   7   2   2   1   2  10   1]
 [  2   4   3 431   1  14   4   1  12   6]
 [  5   6   2   1 443   3   3   3   6   6]
 [  2   4   0   8   2 443   7   0   8   5]
 [  2   0   4   1   3  19 432   0  15   2]
 [  2  14   1   8   3   1   1 445   0   4]
 [  4   4   2  11   2   7   8   1 439   0]
 [  5   2   0  20  11   5   1   6   8 421]]"
8,5,4,gini,1,1.0,0.9977973568281938,0.9988974641675854,"[[450   0   2   3   2   0  12   0   6   3]
 [  1 453   1   3   5   2   0   6   2   5]
 [  3   7 431   4   3   6   1   4  10   9]
 [  1   4   7 437   0   6   2   4  12   6]
 [  4   5   2   4 446   3   1   4   1   8]
 [  7   0   0  10   3 426   8   5  15   5]
 [  6   0   0   2   9   6 444   0  10   1]
 [  1   8   2   0   3   0   2 454   5   4]
 [  6   3   3  17   3   4   7   1 429   6]
 [  9   1   5   8   8   4   2   7   8 426]]"
8,5,4,gini,2,0.9978165938864629,1.0,0.9989071038251366,"[[451   1   0   2   2   3   6   1   8   4]
 [  0 457   4   3   3   2   0   9   1   0]
 [  2   3 442   8   1   2   7   3  10   1]
 [  0  13   1 441   0   9   5   2   6   2]
 [  4  11   0   3 435   3   5   2   3  12]
 [  3   1   0  16   3 424  18   2   4   7]
 [  8   0   3   3   2  13 438   0  11   0]
 [  1  11   0   2   0   4   1 453   2   4]
 [  3   3   2  22   0  15  17   0 416   1]
 [  9   4   1   7   3  15   9   7   5 418]]"
8,5,4,gini,3,0.9978448275862069,0.9978448275862069,0.9978448275862069,"[[457   1   0   3   2   4   2   1   5   3]
 [  1 463   5   2   2   1   0   4   0   1]
 [  1   5 448   2   2   3   1   9   5   3]
 [  3  10   3 427   2  15   0   3   9   6]
 [ 11   9   0   3 440   5   0   4   1   6]
 [  0   6   1  27   0 429   3   2   4   6]
 [  8   2   3   8   1  12 426   2  15   2]
 [  3  15   1   5   2   3   1 446   1   1]
 [ 10   3  10  13   0  10  13   1 407  11]
 [ 10   2   1   7   7   5   1   5   3 437]]"
8,5,4,gini,4,0.9978448275862069,0.9978448275862069,0.9978448275862069,"[[445   1   3   0   2   2  13   2   8   3]
 [  1 463   1   3   1   1   0   8   0   0]
 [  1   9 445   5   4   3   1   5   3   2]
 [  0   9   5 432   0  17   2   1   5   7]
 [  3  13   1   4 433   1  10   6   1   7]
 [  4   4   2  19   1 429   8   3   6   2]
 [ 13   3   2   2   6  14 419   0  17   3]
 [  2  16   3   3   2   5   1 438   1   7]
 [  4   1   6   9   1   9   9   5 430   4]
 [ 11   5   3  11   6   6   3   2   8 424]]"
8,5,4,gini,5,0.9977924944812362,1.0,0.9988950276243094,"[[458   1   4   0   3   1   3   0   5   4]
 [  0 452   7   4   2   1   0  10   1   1]
 [  3   4 451   6   3   1   4   2   3   1]
 [  4  10   1 419   0  17   3   2  14   8]
 [ 15  13   1   2 431   1   6   1   4   4]
 [  5   4   2  16   0 430  11   0   5   6]
 [  5   2   2   1   7  12 432   1  15   1]
 [  2  18   4   6   2   3   1 439   0   4]
 [  6   4   3  15   1   5  10   0 432   2]
 [ 11   3   4  13  10   2   5   4   2 425]]"
8,5,4,entropy,1,0.9914163090128756,1.0,0.9956896551724138,"[[446   4   2   1   5   5   5   0   3   7]
 [  0 462   2   4   6   1   0   0   2   1]
 [  2  11 427  20   3   4   0   2   6   3]
 [  1   5   2 441   4  13   1   2   7   3]
 [  2   8   0   7 444   2   3   0   3   9]
 [  0   2   1  11   3 443   5   0   6   8]
 [ 10   3   0   3   5   6 439   0   6   6]
 [  0  18   1   6   3   4   0 445   0   2]
 [  4   2   2  17   3  10   6   0 431   4]
 [  3   4   2   7   5   3   1   3   5 445]]"
8,5,4,entropy,2,1.0,0.9978354978354979,0.9989165763813651,"[[454   0   2   2   5   1   3   2   6   3]
 [  1 461   3   2   2   2   0   6   0   2]
 [  1   7 452   7   1   5   0   1   3   2]
 [  1   9   3 448   0   5   1   1   8   3]
 [  3   8   2   3 444   2   5   4   2   5]
 [  4   1   0  17   3 420  14   0  11   8]
 [ 10   0   2   3   2  14 436   0  10   1]
 [  3  17   0   0   2   3   0 446   2   5]
 [  5   4   5  15   0  12  12   0 419   7]
 [  8   2   0  18   6   6   2   4   6 426]]"
8,5,4,entropy,3,1.0,0.9978213507625272,0.9989094874591058,"[[453   0   0   5   2   2   7   3   4   2]
 [  1 458   7   2   2   2   2   3   0   2]
 [  0   7 450   8   0   1   2   0   8   3]
 [  1   7   5 423   1  26   1   3   9   2]
 [  3   5   0   7 449   3   3   6   0   3]
 [  2   2   2  11   1 448   2   1   4   5]
 [  2   0   5   2   2  13 433   1  18   3]
 [  0  25   1   5   1   3   0 438   1   4]
 [  5   1   1  13   0  16   8   0 426   8]
 [  8   2   3  12   7   7   2   4   2 431]]"
8,5,4,entropy,4,0.9978213507625272,0.9978213507625272,0.9978213507625272,"[[445   1   5   0   1   1  10   0   8   8]
 [  1 458   4   3   2   1   0   9   0   0]
 [  4   8 449   5   2   2   2   3   1   2]
 [  1  10   3 430   3  15   3   0   8   5]
 [  1   9   3   4 444   0   5   4   3   6]
 [  2   2   3  12   1 427   9   2   9  11]
 [ 10   1   1   3   3  17 422   1  18   3]
 [  3  14   3   4   2   3   0 442   0   7]
 [  8   2   7  11   0   7  12   4 422   5]
 [  5   2   2  12   8   4   1   2   5 438]]"
8,5,4,entropy,5,0.9977876106194691,1.0,0.9988925802879292,"[[446   1   3   1   4   4   4   1   8   7]
 [  0 451   6   8   1   0   2   9   1   0]
 [  3   7 442   8   2   2   1   2  10   1]
 [  2   4   4 429   1  17   3   1  12   5]
 [  5   8   2   1 441   3   4   2   6   6]
 [  2   4   2   7   1 437  13   0   7   6]
 [  2   0   4   1   4  17 433   0  16   1]
 [  2  14   0   8   4   1   1 446   0   3]
 [  4   4   2  11   3   6   9   0 439   0]
 [  5   2   2  21  11   4   1   6   8 419]]"
8,10,1,gini,1,1.0,0.9956043956043956,0.9977973568281938,"[[452   0   1   3   2   0  12   0   6   2]
 [  2 453   1   3   6   1   0   6   2   4]
 [  3  10 429   5   4   6   1   3   9   8]
 [  1   4   8 436   0   8   2   3  12   5]
 [  4   5   2   4 448   3   1   4   1   6]
 [  5   0   0  10   5 426   8   5  16   4]
 [  5   0   0   3   9   6 444   0  10   1]
 [  1   9   2   0   3   3   2 450   5   4]
 [  5   3   4  17   3   5   7   1 428   6]
 [  9   0   5   8   8   6   2   5   8 427]]"
8,10,1,gini,2,0.9978213507625272,1.0,0.9989094874591058,"[[451   1   0   2   2   3   6   1   8   4]
 [  0 458   4   3   3   3   0   7   1   0]
 [  2   3 444   6   1   2   7   3  10   1]
 [  0  12   1 441   1   9   4   2   6   3]
 [  4  10   0   5 438   3   3   2   4   9]
 [  3   1   0  18   2 426  19   1   3   5]
 [  8   0   3   3   2  13 437   0  12   0]
 [  1   9   0   2   0   4   1 454   2   5]
 [  3   3   2  21   1  15  17   0 416   1]
 [ 10   3   1   7   2  14   9   7   5 420]]"
8,10,1,gini,3,0.9978401727861771,0.9978401727861771,0.9978401727861771,"[[459   1   0   4   1   4   2   0   4   3]
 [  1 462   6   2   2   1   0   4   0   1]
 [  2   4 449   2   2   2   1   9   5   3]
 [  3  10   3 428   2  14   1   3   8   6]
 [ 10   8   0   3 441   4   0   4   1   8]
 [  1   5   1  26   0 429   4   2   4   6]
 [  8   2   0   8   2  13 427   2  15   2]
 [  3  12   0   4   1   4   0 450   2   2]
 [  9   3   9  13   0  11  13   1 408  11]
 [ 10   2   1   7   7   5   0   4   4 438]]"
8,10,1,gini,4,0.9978494623655914,0.9978494623655914,0.9978494623655914,"[[447   1   3   0   3   2  10   2   9   2]
 [  1 464   1   2   1   1   0   8   0   0]
 [  0   8 444   5   4   4   2   5   4   2]
 [  0   7   5 434   0  17   1   2   5   7]
 [  3  13   1   6 433   1  10   4   1   7]
 [  2   4   2  21   2 428   7   2   6   4]
 [ 12   3   2   2   6  16 418   0  17   3]
 [  2  16   3   2   2   4   1 439   1   8]
 [  4   2   3  11   1   7  12   5 430   3]
 [ 14   5   2  11   6   4   4   3   8 422]]"
8,10,1,gini,5,1.0,1.0,1.0,"[[457   0   4   0   4   3   3   0   4   4]
 [  0 452   7   4   2   0   0  11   1   1]
 [  3   3 450   7   4   1   4   2   3   1]
 [  4   8   1 422   0  16   3   1  14   9]
 [ 15  11   1   2 434   1   5   1   5   3]
 [  5   4   3  17   0 430  11   0   3   6]
 [  6   1   2   1   9  10 432   0  16   1]
 [  2  15   4   5   2   4   1 441   0   5]
 [  6   4   2  15   1   5  11   0 432   2]
 [ 11   5   3  11   9   2   6   2   2 428]]"
8,10,1,entropy,1,0.9913978494623656,1.0,0.9956803455723542,"[[445   4   1   2   5   5   6   0   3   7]
 [  0 461   2   4   6   1   0   1   2   1]
 [  2  11 426  19   3   5   1   2   5   4]
 [  1   6   1 439   4  15   1   2   7   3]
 [  2   8   0   7 442   4   3   0   3   9]
 [  0   2   0  11   3 441   8   0   6   8]
 [ 11   3   0   3   5   6 438   0   6   6]
 [  0  17   1   5   2   5   0 446   1   2]
 [  4   2   4  17   3   8   6   0 432   3]
 [  4   4   1   7   7   3   1   4   5 442]]"
8,10,1,entropy,2,1.0,0.9978448275862069,0.9989212513484358,"[[454   0   2   2   5   1   3   2   6   3]
 [  1 463   2   3   1   3   0   4   0   2]
 [  1   6 452   6   1   6   0   1   4   2]
 [  1   9   3 449   0   5   0   1   8   3]
 [  3   8   1   3 444   3   6   4   1   5]
 [  4   1   0  17   3 422  13   1  11   6]
 [ 10   0   2   4   3  16 433   0   9   1]
 [  3  18   0   0   0   4   0 446   2   5]
 [  5   4   5  15   0  12  12   0 419   7]
 [  8   2   0  20   9   6   1   4   7 421]]"
8,10,1,entropy,3,1.0,0.9978213507625272,0.9989094874591058,"[[453   0   0   5   2   2   6   3   5   2]
 [  1 458   7   2   2   2   2   4   0   1]
 [  0   6 452   7   0   1   2   0   8   3]
 [  1   9   5 422   2  24   2   2   9   2]
 [  3   5   0   8 449   3   3   7   0   1]
 [  2   2   2  10   1 448   2   1   4   6]
 [  0   1   5   1   4  12 434   1  18   3]
 [  0  22   1   4   1   2   0 444   1   3]
 [  5   1   2  12   0  16   8   0 426   8]
 [  8   2   3  11   7   8   2   4   2 431]]"
8,10,1,entropy,4,0.9978213507625272,1.0,0.9989094874591058,"[[441   1   5   0   1   1  13   0   8   9]
 [  0 458   4   5   2   1   0   8   0   0]
 [  3   9 449   5   2   3   2   2   2   1]
 [  2   9   3 432   2  13   3   0   8   6]
 [  1  10   3   3 444   0   5   4   3   6]
 [  3   2   1  12   1 429   8   2   9  11]
 [ 10   0   1   3   3  17 424   1  17   3]
 [  3  20   3   4   1   3   0 437   0   7]
 [  7   2   4  12   0   7  12   4 425   5]
 [  7   2   1  13   8   5   2   0   5 436]]"
8,10,1,entropy,5,0.9977827050997783,1.0,0.9988901220865705,"[[447   1   4   0   4   2   5   1   8   7]
 [  0 450   6   8   2   1   1   9   1   0]
 [  3   4 447   6   2   2   1   2  10   1]
 [  2   5   4 428   1  18   3   1  11   5]
 [  6   8   1   1 441   3   4   2   6   6]
 [  2   4   1   8   1 438  12   0   7   6]
 [  3   0   4   1   3  19 431   0  16   1]
 [  2  15   1   7   4   1   1 443   0   5]
 [  4   4   2  12   2   7   7   1 439   0]
 [  5   2   0  21  11   6   1   6   7 420]]"
